Entity,Code,Year,Population density
Moldova,MDA,1930,59.308887
Moldova,MDA,1931,59.853138
Moldova,MDA,1932,60.402397
Moldova,MDA,1933,60.956657
Moldova,MDA,1934,61.516045
Moldova,MDA,1935,62.08056
Moldova,MDA,1936,62.650257
Moldova,MDA,1937,63.225174
Moldova,MDA,1938,63.80537
Moldova,MDA,1939,64.39087
Moldova,MDA,1940,64.98177
Moldova,MDA,1941,65.57807
Moldova,MDA,1942,66.17986
Moldova,MDA,1943,66.78717
Moldova,MDA,1944,67.40003
Moldova,MDA,1945,68.01856
Moldova,MDA,1946,68.64274
Moldova,MDA,1947,69.272644
Moldova,MDA,1948,69.90831
Moldova,MDA,1949,70.7791
Moldova,MDA,1950,76.68687
Moldova,MDA,1951,78.032845
Moldova,MDA,1952,79.45963
Moldova,MDA,1953,80.96773
Moldova,MDA,1954,82.546135
Moldova,MDA,1955,84.1845
Moldova,MDA,1956,85.873215
Moldova,MDA,1957,87.59469
Moldova,MDA,1958,89.31043
Moldova,MDA,1959,91.215256
Moldova,MDA,1960,93.302185
Moldova,MDA,1961,95.35614
Moldova,MDA,1962,97.346344
Moldova,MDA,1963,99.235306
Moldova,MDA,1964,101.00822
Moldova,MDA,1965,102.69858
Moldova,MDA,1966,104.357445
Moldova,MDA,1967,105.981285
Moldova,MDA,1968,107.58529
Moldova,MDA,1969,109.19002
Moldova,MDA,1970,110.51022
Moldova,MDA,1971,111.55378
Moldova,MDA,1972,112.64774
Moldova,MDA,1973,113.81911
Moldova,MDA,1974,115.06979
Moldova,MDA,1975,116.376915
Moldova,MDA,1976,117.71392
Moldova,MDA,1977,119.06542
Moldova,MDA,1978,120.42162
Moldova,MDA,1979,121.63749
Moldova,MDA,1980,122.79991
Moldova,MDA,1981,124.038185
Moldova,MDA,1982,125.267456
Moldova,MDA,1983,126.54176
Moldova,MDA,1984,127.87052
Moldova,MDA,1985,129.24274
Moldova,MDA,1986,130.70583
Moldova,MDA,1987,132.2131
Moldova,MDA,1988,133.69048
Moldova,MDA,1989,134.64923
Moldova,MDA,1990,135.00607
Moldova,MDA,1991,135.17165
Moldova,MDA,1992,135.1445
Moldova,MDA,1993,134.91786
Moldova,MDA,1994,134.49985
Moldova,MDA,1995,133.8858
Moldova,MDA,1996,133.08011
Moldova,MDA,1997,132.10603
Moldova,MDA,1998,130.9892
Moldova,MDA,1999,129.761
Moldova,MDA,2000,128.4492
Moldova,MDA,2001,127.078255
Moldova,MDA,2002,125.65778
Moldova,MDA,2003,124.21653
Moldova,MDA,2004,122.73801
Moldova,MDA,2005,120.978645
Moldova,MDA,2006,118.935974
Moldova,MDA,2007,116.815254
Moldova,MDA,2008,114.634544
Moldova,MDA,2009,112.41161
Moldova,MDA,2010,110.16054
Moldova,MDA,2011,107.89439
Moldova,MDA,2012,105.63024
Moldova,MDA,2013,103.389175
Moldova,MDA,2014,101.386536
Moldova,MDA,2015,99.70182
Moldova,MDA,2016,98.20437
Moldova,MDA,2017,96.86078
Moldova,MDA,2018,95.65602
Moldova,MDA,2019,94.405914
Moldova,MDA,2020,93.088715
Moldova,MDA,2021,91.71307
Moldova,MDA,2022,92.20464
Moldova,MDA,2023,93.026115
Moldova,MDA,2024,92.052414
Moldova,MDA,2025,90.87367
Moldova,MDA,2026,89.816864
Moldova,MDA,2027,88.94113
Moldova,MDA,2028,88.06479
Moldova,MDA,2029,87.18386
Moldova,MDA,2030,86.297935
Moldova,MDA,2031,85.41895
Moldova,MDA,2032,84.55177
Moldova,MDA,2033,83.68453
Moldova,MDA,2034,82.81677
Moldova,MDA,2035,81.95359
Moldova,MDA,2036,81.10692
Moldova,MDA,2037,80.28186
Moldova,MDA,2038,79.47437
Moldova,MDA,2039,78.68111
Moldova,MDA,2040,77.91365
Moldova,MDA,2041,77.18168
Moldova,MDA,2042,76.47382
Moldova,MDA,2043,75.7818
Moldova,MDA,2044,75.1132
Moldova,MDA,2045,74.459755
Moldova,MDA,2046,73.81771
Moldova,MDA,2047,73.19354
Moldova,MDA,2048,72.577614
Moldova,MDA,2049,71.95508
Moldova,MDA,2050,71.331665
Moldova,MDA,2051,70.706184
Moldova,MDA,2052,70.06791
Moldova,MDA,2053,69.42081
Moldova,MDA,2054,68.76282
Moldova,MDA,2055,68.09906
Moldova,MDA,2056,67.42799
Moldova,MDA,2057,66.75539
Moldova,MDA,2058,66.08738
Moldova,MDA,2059,65.41614
Moldova,MDA,2060,64.73488
Moldova,MDA,2061,64.05265
Moldova,MDA,2062,63.378586
Moldova,MDA,2063,62.71553
Moldova,MDA,2064,62.06148
Moldova,MDA,2065,61.41492
Moldova,MDA,2066,60.784897
Moldova,MDA,2067,60.16706
Moldova,MDA,2068,59.558357
Moldova,MDA,2069,58.96885
Moldova,MDA,2070,58.394936
Moldova,MDA,2071,57.838974
Moldova,MDA,2072,57.306095
Moldova,MDA,2073,56.790657
Moldova,MDA,2074,56.28969
Moldova,MDA,2075,55.801334
Moldova,MDA,2076,55.330208
Moldova,MDA,2077,54.86427
Moldova,MDA,2078,54.402668
Moldova,MDA,2079,53.95317
Moldova,MDA,2080,53.51286
Moldova,MDA,2081,53.0808
Moldova,MDA,2082,52.654472
Moldova,MDA,2083,52.232574
Moldova,MDA,2084,51.815407
Moldova,MDA,2085,51.398605
Moldova,MDA,2086,50.98153
Moldova,MDA,2087,50.56961
Moldova,MDA,2088,50.157597
Moldova,MDA,2089,49.74504
Moldova,MDA,2090,49.33397
Moldova,MDA,2091,48.918625
Moldova,MDA,2092,48.497665
Moldova,MDA,2093,48.074825
Moldova,MDA,2094,47.651653
Moldova,MDA,2095,47.22648
Moldova,MDA,2096,46.8
Moldova,MDA,2097,46.377373
Moldova,MDA,2098,45.95681
Moldova,MDA,2099,45.53922
Moldova,MDA,2100,45.123505
Montenegro,MNE,1800,9.411301
Montenegro,MNE,1801,9.411301
Montenegro,MNE,1802,9.411301
Montenegro,MNE,1803,9.411301
Montenegro,MNE,1804,9.411301
Montenegro,MNE,1805,9.411301
Montenegro,MNE,1806,9.411301
Montenegro,MNE,1807,9.411301
Montenegro,MNE,1808,9.411301
Montenegro,MNE,1809,9.411301
Montenegro,MNE,1810,9.411301
Montenegro,MNE,1811,9.411301
Montenegro,MNE,1812,9.411301
Montenegro,MNE,1813,9.411301
Montenegro,MNE,1814,9.411301
Montenegro,MNE,1815,9.411301
Montenegro,MNE,1816,9.411301
Montenegro,MNE,1817,9.411301
Montenegro,MNE,1818,9.411301
Montenegro,MNE,1819,9.440892
Montenegro,MNE,1820,9.500595
Montenegro,MNE,1821,9.590855
Montenegro,MNE,1822,9.7121935
Montenegro,MNE,1823,9.865056
Montenegro,MNE,1824,10.020223
Montenegro,MNE,1825,10.177918
Montenegro,MNE,1826,10.338067
Montenegro,MNE,1827,10.500744
Montenegro,MNE,1828,10.666022
Montenegro,MNE,1829,10.833829
Montenegro,MNE,1830,11.0043125
Montenegro,MNE,1831,11.177472
Montenegro,MNE,1832,11.353383
Montenegro,MNE,1833,11.532044
Montenegro,MNE,1834,11.7135315
Montenegro,MNE,1835,11.897844
Montenegro,MNE,1836,12.085055
Montenegro,MNE,1837,12.275242
Montenegro,MNE,1838,12.468402
Montenegro,MNE,1839,12.66461
Montenegro,MNE,1840,12.86394
Montenegro,MNE,1841,13.066319
Montenegro,MNE,1842,13.27197
Montenegro,MNE,1843,13.480818
Montenegro,MNE,1844,13.692937
Montenegro,MNE,1845,13.9084015
Montenegro,MNE,1846,14.127286
Montenegro,MNE,1847,14.349591
Montenegro,MNE,1848,14.57539
Montenegro,MNE,1849,14.804758
Montenegro,MNE,1850,15.037695
Montenegro,MNE,1851,15.275093
Montenegro,MNE,1852,15.516282
Montenegro,MNE,1853,15.761264
Montenegro,MNE,1854,16.01011
Montenegro,MNE,1855,16.2629
Montenegro,MNE,1856,16.519629
Montenegro,MNE,1857,16.780447
Montenegro,MNE,1858,17.045427
Montenegro,MNE,1859,17.314499
Montenegro,MNE,1860,17.587881
Montenegro,MNE,1861,17.865576
Montenegro,MNE,1862,18.147657
Montenegro,MNE,1863,18.434126
Montenegro,MNE,1864,18.725204
Montenegro,MNE,1865,19.020819
Montenegro,MNE,1866,19.321115
Montenegro,MNE,1867,19.626171
Montenegro,MNE,1868,19.93606
Montenegro,MNE,1869,20.25078
Montenegro,MNE,1870,20.570559
Montenegro,MNE,1871,20.895315
Montenegro,MNE,1872,21.225204
Montenegro,MNE,1873,21.560297
Montenegro,MNE,1874,21.900743
Montenegro,MNE,1875,22.246468
Montenegro,MNE,1876,22.597769
Montenegro,MNE,1877,22.954498
Montenegro,MNE,1878,23.316952
Montenegro,MNE,1879,23.685057
Montenegro,MNE,1880,24.059034
Montenegro,MNE,1881,24.438885
Montenegro,MNE,1882,24.824684
Montenegro,MNE,1883,25.216654
Montenegro,MNE,1884,25.614796
Montenegro,MNE,1885,26.019182
Montenegro,MNE,1886,26.429962
Montenegro,MNE,1887,26.847286
Montenegro,MNE,1888,27.271152
Montenegro,MNE,1889,27.70171
Montenegro,MNE,1890,28.139034
Montenegro,MNE,1891,28.583345
Montenegro,MNE,1892,29.034573
Montenegro,MNE,1893,29.493011
Montenegro,MNE,1894,29.958662
Montenegro,MNE,1895,30.431673
Montenegro,MNE,1896,30.912119
Montenegro,MNE,1897,31.400148
Montenegro,MNE,1898,31.89591
Montenegro,MNE,1899,32.39948
Montenegro,MNE,1900,32.911003
Montenegro,MNE,1901,33.430634
Montenegro,MNE,1902,33.95844
Montenegro,MNE,1903,34.49457
Montenegro,MNE,1904,35.03918
Montenegro,MNE,1905,35.592342
Montenegro,MNE,1906,36.15435
Montenegro,MNE,1907,36.725132
Montenegro,MNE,1908,37.30498
Montenegro,MNE,1909,37.72186
Montenegro,MNE,1910,37.974422
Montenegro,MNE,1911,38.061115
Montenegro,MNE,1912,37.980446
Montenegro,MNE,1913,37.73093
Montenegro,MNE,1914,37.483047
Montenegro,MNE,1915,37.23673
Montenegro,MNE,1916,36.992046
Montenegro,MNE,1917,36.748997
Montenegro,MNE,1918,36.505726
Montenegro,MNE,1919,36.26394
Montenegro,MNE,1920,36.023865
Montenegro,MNE,1921,35.785355
Montenegro,MNE,1922,35.5484
Montenegro,MNE,1923,35.31301
Montenegro,MNE,1924,35.07918
Montenegro,MNE,1925,34.846916
Montenegro,MNE,1926,34.616135
Montenegro,MNE,1927,34.38699
Montenegro,MNE,1928,34.159256
Montenegro,MNE,1929,33.933086
Montenegro,MNE,1930,33.7084
Montenegro,MNE,1931,33.485203
Montenegro,MNE,1932,33.263493
Montenegro,MNE,1933,33.04327
Montenegro,MNE,1934,32.82446
Montenegro,MNE,1935,32.607136
Montenegro,MNE,1936,32.391228
Montenegro,MNE,1937,32.176727
Montenegro,MNE,1938,31.963644
Montenegro,MNE,1939,31.752045
Montenegro,MNE,1940,31.541784
Montenegro,MNE,1941,31.332937
Montenegro,MNE,1942,31.125502
Montenegro,MNE,1943,30.919405
Montenegro,MNE,1944,30.714647
Montenegro,MNE,1945,30.511301
Montenegro,MNE,1946,30.30922
Montenegro,MNE,1947,30.108551
Montenegro,MNE,1948,29.90922
Montenegro,MNE,1949,29.841932
Montenegro,MNE,1950,29.926989
Montenegro,MNE,1951,30.489517
Montenegro,MNE,1952,31.145874
Montenegro,MNE,1953,31.78357
Montenegro,MNE,1954,32.29539
Montenegro,MNE,1955,32.75792
Montenegro,MNE,1956,33.21145
Montenegro,MNE,1957,33.66171
Montenegro,MNE,1958,34.112118
Montenegro,MNE,1959,34.565502
Montenegro,MNE,1960,35.033756
Montenegro,MNE,1961,35.52662
Montenegro,MNE,1962,36.018143
Montenegro,MNE,1963,36.489887
Montenegro,MNE,1964,36.946987
Montenegro,MNE,1965,37.390038
Montenegro,MNE,1966,37.816875
Montenegro,MNE,1967,38.2229
Montenegro,MNE,1968,38.610485
Montenegro,MNE,1969,38.991898
Montenegro,MNE,1970,39.38119
Montenegro,MNE,1971,39.785355
Montenegro,MNE,1972,40.201115
Montenegro,MNE,1973,40.614796
Montenegro,MNE,1974,41.021935
Montenegro,MNE,1975,41.424164
Montenegro,MNE,1976,41.83175
Montenegro,MNE,1977,42.237545
Montenegro,MNE,1978,42.641117
Montenegro,MNE,1979,43.04952
Montenegro,MNE,1980,43.481785
Montenegro,MNE,1981,43.86
Montenegro,MNE,1982,44.136356
Montenegro,MNE,1983,44.383717
Montenegro,MNE,1984,44.62892
Montenegro,MNE,1985,44.870335
Montenegro,MNE,1986,45.115463
Montenegro,MNE,1987,45.366615
Montenegro,MNE,1988,45.620224
Montenegro,MNE,1989,45.877174
Montenegro,MNE,1990,46.13435
Montenegro,MNE,1991,46.36156
Montenegro,MNE,1992,46.544983
Montenegro,MNE,1993,46.699406
Montenegro,MNE,1994,46.83197
Montenegro,MNE,1995,46.943195
Montenegro,MNE,1996,47.035316
Montenegro,MNE,1997,47.103195
Montenegro,MNE,1998,47.14491
Montenegro,MNE,1999,47.158363
Montenegro,MNE,2000,47.152267
Montenegro,MNE,2001,47.137547
Montenegro,MNE,2002,47.120224
Montenegro,MNE,2003,47.104908
Montenegro,MNE,2004,47.11933
Montenegro,MNE,2005,47.141785
Montenegro,MNE,2006,47.128403
Montenegro,MNE,2007,47.092045
Montenegro,MNE,2008,47.05234
Montenegro,MNE,2009,47.021935
Montenegro,MNE,2010,46.99554
Montenegro,MNE,2011,47.040222
Montenegro,MNE,2012,47.104015
Montenegro,MNE,2013,47.07829
Montenegro,MNE,2014,46.942455
Montenegro,MNE,2015,46.702377
Montenegro,MNE,2016,46.412415
Montenegro,MNE,2017,46.105206
Montenegro,MNE,2018,45.784313
Montenegro,MNE,2019,45.477547
Montenegro,MNE,2020,45.199703
Montenegro,MNE,2021,44.89621
Montenegro,MNE,2022,45.698883
Montenegro,MNE,2023,47.10461
Montenegro,MNE,2024,47.471004
Montenegro,MNE,2025,47.043198
Montenegro,MNE,2026,46.56067
Montenegro,MNE,2027,46.309887
Montenegro,MNE,2028,46.059628
Montenegro,MNE,2029,45.803642
Montenegro,MNE,2030,45.543716
Montenegro,MNE,2031,45.28082
Montenegro,MNE,2032,45.011524
Montenegro,MNE,2033,44.737026
Montenegro,MNE,2034,44.457695
Montenegro,MNE,2035,44.174053
Montenegro,MNE,2036,43.885574
Montenegro,MNE,2037,43.594723
Montenegro,MNE,2038,43.300594
Montenegro,MNE,2039,43.00565
Montenegro,MNE,2040,42.70937
Montenegro,MNE,2041,42.411823
Montenegro,MNE,2042,42.11398
Montenegro,MNE,2043,41.813755
Montenegro,MNE,2044,41.511005
Montenegro,MNE,2045,41.206764
Montenegro,MNE,2046,40.90067
Montenegro,MNE,2047,40.590633
Montenegro,MNE,2048,40.278587
Montenegro,MNE,2049,39.966393
Montenegro,MNE,2050,39.65041
Montenegro,MNE,2051,39.33368
Montenegro,MNE,2052,39.013607
Montenegro,MNE,2053,38.690483
Montenegro,MNE,2054,38.366245
Montenegro,MNE,2055,38.036655
Montenegro,MNE,2056,37.702007
Montenegro,MNE,2057,37.36825
Montenegro,MNE,2058,37.039627
Montenegro,MNE,2059,36.710037
Montenegro,MNE,2060,36.376358
Montenegro,MNE,2061,36.040966
Montenegro,MNE,2062,35.70669
Montenegro,MNE,2063,35.37145
Montenegro,MNE,2064,35.035686
Montenegro,MNE,2065,34.69896
Montenegro,MNE,2066,34.365726
Montenegro,MNE,2067,34.034573
Montenegro,MNE,2068,33.703495
Montenegro,MNE,2069,33.374943
Montenegro,MNE,2070,33.04543
Montenegro,MNE,2071,32.71673
Montenegro,MNE,2072,32.393307
Montenegro,MNE,2073,32.072563
Montenegro,MNE,2074,31.753384
Montenegro,MNE,2075,31.438215
Montenegro,MNE,2076,31.126766
Montenegro,MNE,2077,30.81829
Montenegro,MNE,2078,30.512714
Montenegro,MNE,2079,30.207138
Montenegro,MNE,2080,29.904535
Montenegro,MNE,2081,29.60409
Montenegro,MNE,2082,29.308327
Montenegro,MNE,2083,29.01606
Montenegro,MNE,2084,28.724981
Montenegro,MNE,2085,28.435762
Montenegro,MNE,2086,28.150187
Montenegro,MNE,2087,27.865501
Montenegro,MNE,2088,27.583717
Montenegro,MNE,2089,27.302156
Montenegro,MNE,2090,27.01948
Montenegro,MNE,2091,26.738216
Montenegro,MNE,2092,26.457249
Montenegro,MNE,2093,26.177546
Montenegro,MNE,2094,25.899479
Montenegro,MNE,2095,25.622156
Montenegro,MNE,2096,25.344015
Montenegro,MNE,2097,25.066618
Montenegro,MNE,2098,24.7916
Montenegro,MNE,2099,24.516357
Montenegro,MNE,2100,24.23933
Netherlands,NLD,-10000,0.036234036
Netherlands,NLD,-9000,0.04024354
Netherlands,NLD,-8000,0.044728246
Netherlands,NLD,-7000,0.04968815
Netherlands,NLD,-6000,0.099406
Netherlands,NLD,-5000,0.1988417
Netherlands,NLD,-4000,0.3977131
Netherlands,NLD,-3000,0.7954262
Netherlands,NLD,-2000,1.5908821
Netherlands,NLD,-1000,3.181794
Netherlands,NLD,0,6.363588
Netherlands,NLD,100,6.0605583
Netherlands,NLD,200,5.7719336
Netherlands,NLD,300,5.4970894
Netherlands,NLD,400,5.2353134
Netherlands,NLD,500,4.9860115
Netherlands,NLD,600,4.748589
Netherlands,NLD,700,4.522483
Netherlands,NLD,800,7.6651025
Netherlands,NLD,900,9.96335
Netherlands,NLD,1000,10.959667
Netherlands,NLD,1100,13.151619
Netherlands,NLD,1200,14.795575
Netherlands,NLD,1300,26.176775
Netherlands,NLD,1400,18.697683
Netherlands,NLD,1500,32.265133
Netherlands,NLD,1600,45.83258
Netherlands,NLD,1700,59.40006
Netherlands,NLD,1710,60.37024
Netherlands,NLD,1720,61.34045
Netherlands,NLD,1730,62.31066
Netherlands,NLD,1740,63.28084
Netherlands,NLD,1750,64.25105
Netherlands,NLD,1760,65.22127
Netherlands,NLD,1770,66.191444
Netherlands,NLD,1780,67.16166
Netherlands,NLD,1790,68.13187
Netherlands,NLD,1800,59.40006
Netherlands,NLD,1801,59.538193
Netherlands,NLD,1802,59.676655
Netherlands,NLD,1803,59.815445
Netherlands,NLD,1804,59.95453
Netherlands,NLD,1805,60.09397
Netherlands,NLD,1806,60.23371
Netherlands,NLD,1807,60.373775
Netherlands,NLD,1808,60.514168
Netherlands,NLD,1809,60.654915
Netherlands,NLD,1810,61.193672
Netherlands,NLD,1811,61.73659
Netherlands,NLD,1812,62.41779
Netherlands,NLD,1813,63.23944
Netherlands,NLD,1814,64.07193
Netherlands,NLD,1815,64.91535
Netherlands,NLD,1816,65.76988
Netherlands,NLD,1817,66.63567
Netherlands,NLD,1818,67.51286
Netherlands,NLD,1819,68.387825
Netherlands,NLD,1820,69.26038
Netherlands,NLD,1821,70.130295
Netherlands,NLD,1822,70.99738
Netherlands,NLD,1823,71.86145
Netherlands,NLD,1824,72.73602
Netherlands,NLD,1825,73.62126
Netherlands,NLD,1826,74.51726
Netherlands,NLD,1827,75.42415
Netherlands,NLD,1828,76.34209
Netherlands,NLD,1829,77.225006
Netherlands,NLD,1830,78.07205
Netherlands,NLD,1831,78.882355
Netherlands,NLD,1832,79.65507
Netherlands,NLD,1833,80.38925
Netherlands,NLD,1834,81.13017
Netherlands,NLD,1835,81.87796
Netherlands,NLD,1836,82.63264
Netherlands,NLD,1837,83.394264
Netherlands,NLD,1838,84.1629
Netherlands,NLD,1839,84.90256
Netherlands,NLD,1840,85.61274
Netherlands,NLD,1841,86.2929
Netherlands,NLD,1842,86.942474
Netherlands,NLD,1843,87.560974
Netherlands,NLD,1844,88.183846
Netherlands,NLD,1845,88.811165
Netherlands,NLD,1846,89.44295
Netherlands,NLD,1847,90.07921
Netherlands,NLD,1848,90.72002
Netherlands,NLD,1849,91.36115
Netherlands,NLD,1850,92.00259
Netherlands,NLD,1851,92.64158
Netherlands,NLD,1852,93.280785
Netherlands,NLD,1853,93.9202
Netherlands,NLD,1854,94.56397
Netherlands,NLD,1855,95.21217
Netherlands,NLD,1856,95.86484
Netherlands,NLD,1857,96.52195
Netherlands,NLD,1858,97.18355
Netherlands,NLD,1859,97.88096
Netherlands,NLD,1860,98.61467
Netherlands,NLD,1861,99.38518
Netherlands,NLD,1862,100.19302
Netherlands,NLD,1863,101.0387
Netherlands,NLD,1864,101.89153
Netherlands,NLD,1865,102.75156
Netherlands,NLD,1866,103.61886
Netherlands,NLD,1867,104.49347
Netherlands,NLD,1868,105.375465
Netherlands,NLD,1869,106.32753
Netherlands,NLD,1870,107.35097
Netherlands,NLD,1871,108.447075
Netherlands,NLD,1872,109.617226
Netherlands,NLD,1873,110.862755
Netherlands,NLD,1874,112.12245
Netherlands,NLD,1875,113.39647
Netherlands,NLD,1876,114.684944
Netherlands,NLD,1877,115.98809
Netherlands,NLD,1878,117.306
Netherlands,NLD,1879,118.64271
Netherlands,NLD,1880,119.9984
Netherlands,NLD,1881,121.37339
Netherlands,NLD,1882,122.76789
Netherlands,NLD,1883,124.18221
Netherlands,NLD,1884,125.61283
Netherlands,NLD,1885,127.05994
Netherlands,NLD,1886,128.5237
Netherlands,NLD,1887,130.00433
Netherlands,NLD,1888,131.50201
Netherlands,NLD,1889,133.04633
Netherlands,NLD,1890,134.63814
Netherlands,NLD,1891,136.27838
Netherlands,NLD,1892,137.96799
Netherlands,NLD,1893,139.70793
Netherlands,NLD,1894,141.46982
Netherlands,NLD,1895,143.25394
Netherlands,NLD,1896,145.06053
Netherlands,NLD,1897,146.88991
Netherlands,NLD,1898,148.74239
Netherlands,NLD,1899,150.66647
Netherlands,NLD,1900,152.66377
Netherlands,NLD,1901,154.73587
Netherlands,NLD,1902,156.88449
Netherlands,NLD,1903,159.11125
Netherlands,NLD,1904,161.36961
Netherlands,NLD,1905,163.66002
Netherlands,NLD,1906,165.98296
Netherlands,NLD,1907,168.33885
Netherlands,NLD,1908,170.72818
Netherlands,NLD,1909,173.16588
Netherlands,NLD,1910,175.65277
Netherlands,NLD,1911,178.18985
Netherlands,NLD,1912,180.778
Netherlands,NLD,1913,183.41818
Netherlands,NLD,1914,186.09688
Netherlands,NLD,1915,188.81473
Netherlands,NLD,1916,191.5723
Netherlands,NLD,1917,194.37009
Netherlands,NLD,1918,197.21455
Netherlands,NLD,1919,200.08253
Netherlands,NLD,1920,202.97408
Netherlands,NLD,1921,205.88925
Netherlands,NLD,1922,208.82822
Netherlands,NLD,1923,211.79097
Netherlands,NLD,1924,214.79578
Netherlands,NLD,1925,217.84322
Netherlands,NLD,1926,220.93385
Netherlands,NLD,1927,224.06837
Netherlands,NLD,1928,227.24738
Netherlands,NLD,1929,230.36719
Netherlands,NLD,1930,233.42569
Netherlands,NLD,1931,236.42082
Netherlands,NLD,1932,239.35037
Netherlands,NLD,1933,242.21208
Netherlands,NLD,1934,245.10805
Netherlands,NLD,1935,248.03864
Netherlands,NLD,1936,251.00424
Netherlands,NLD,1937,254.00531
Netherlands,NLD,1938,257.04227
Netherlands,NLD,1939,260.17593
Netherlands,NLD,1940,263.40826
Netherlands,NLD,1941,266.74118
Netherlands,NLD,1942,270.17682
Netherlands,NLD,1943,273.71707
Netherlands,NLD,1944,277.30377
Netherlands,NLD,1945,280.93744
Netherlands,NLD,1946,284.61877
Netherlands,NLD,1947,288.3483
Netherlands,NLD,1948,292.1267
Netherlands,NLD,1949,295.93683
Netherlands,NLD,1950,300.37894
Netherlands,NLD,1951,304.85706
Netherlands,NLD,1952,308.35446
Netherlands,NLD,1953,311.65823
Netherlands,NLD,1954,315.2875
Netherlands,NLD,1955,319.31186
Netherlands,NLD,1956,323.42642
Netherlands,NLD,1957,327.49857
Netherlands,NLD,1958,332.26508
Netherlands,NLD,1959,337.03915
Netherlands,NLD,1960,341.16153
Netherlands,NLD,1961,345.68967
Netherlands,NLD,1962,350.68463
Netherlands,NLD,1963,355.48428
Netherlands,NLD,1964,360.3174
Netherlands,NLD,1965,365.34412
Netherlands,NLD,1966,370.18954
Netherlands,NLD,1967,374.45303
Netherlands,NLD,1968,378.4036
Netherlands,NLD,1969,382.85233
Netherlands,NLD,1970,387.64722
Netherlands,NLD,1971,392.28848
Netherlands,NLD,1972,396.28098
Netherlands,NLD,1973,399.57657
Netherlands,NLD,1974,402.7226
Netherlands,NLD,1975,406.29733
Netherlands,NLD,1976,409.46362
Netherlands,NLD,1977,411.89804
Netherlands,NLD,1978,414.4319
Netherlands,NLD,1979,417.29065
Netherlands,NLD,1980,420.63223
Netherlands,NLD,1981,423.60233
Netherlands,NLD,1982,425.71732
Netherlands,NLD,1983,427.58838
Netherlands,NLD,1984,429.5459
Netherlands,NLD,1985,431.8075
Netherlands,NLD,1986,434.40717
Netherlands,NLD,1987,437.33136
Netherlands,NLD,1988,440.33014
Netherlands,NLD,1989,443.15732
Netherlands,NLD,1990,446.4177
Netherlands,NLD,1991,450.10666
Netherlands,NLD,1992,453.721
Netherlands,NLD,1993,457.07507
Netherlands,NLD,1994,459.91843
Netherlands,NLD,1995,462.28195
Netherlands,NLD,1996,464.5094
Netherlands,NLD,1997,466.99197
Netherlands,NLD,1998,470.0656
Netherlands,NLD,1999,473.4239
Netherlands,NLD,2000,476.9456
Netherlands,NLD,2001,480.62683
Netherlands,NLD,2002,483.75586
Netherlands,NLD,2003,486.09784
Netherlands,NLD,2004,487.83966
Netherlands,NLD,2005,489.03198
Netherlands,NLD,2006,489.86786
Netherlands,NLD,2007,490.98187
Netherlands,NLD,2008,492.93903
Netherlands,NLD,2009,495.51965
Netherlands,NLD,2010,498.10608
Netherlands,NLD,2011,500.47702
Netherlands,NLD,2012,502.38168
Netherlands,NLD,2013,503.92233
Netherlands,NLD,2014,505.7941
Netherlands,NLD,2015,508.0911
Netherlands,NLD,2016,510.97992
Netherlands,NLD,2017,514.26715
Netherlands,NLD,2018,517.41266
Netherlands,NLD,2019,520.86444
Netherlands,NLD,2020,523.81146
Netherlands,NLD,2021,526.59827
Netherlands,NLD,2022,531.76184
Netherlands,NLD,2023,537.3485
Netherlands,NLD,2024,541.39404
Netherlands,NLD,2025,544.9011
Netherlands,NLD,2026,547.929
Netherlands,NLD,2027,550.5795
Netherlands,NLD,2028,552.98773
Netherlands,NLD,2029,555.1682
Netherlands,NLD,2030,557.0898
Netherlands,NLD,2031,558.77527
Netherlands,NLD,2032,560.2542
Netherlands,NLD,2033,561.5747
Netherlands,NLD,2034,562.70233
Netherlands,NLD,2035,563.62805
Netherlands,NLD,2036,564.43536
Netherlands,NLD,2037,565.0894
Netherlands,NLD,2038,565.5855
Netherlands,NLD,2039,565.94635
Netherlands,NLD,2040,566.1711
